[2026-04-10 23:16:51] starting d12_tie_2_10_k8_defaulttokens
2026-04-10 23:16:53,167 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-04-10 23:16:53,167 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA GeForce RTX 3080, MFU will show as 0%

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA GeForce RTX 3080 | Peak FLOPS (BF16): inf
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 86 (bf16 supported))
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "L",
  "tie_layers_start": 2,
  "tie_layers_end": 10,
  "tie_layers_stride": 8
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 35,389,872
scalars                 : 50
total                   : 236,716,514
Estimated FLOPs per token: 8.870979e+08
Scaling weight decay from 0.280000 to 0.509089 for depth 12
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Using user-provided number of iterations: 2,520
Total number of training tokens: 1,321,205,760
Tokens : Scaling params ratio: 21.82
Total training FLOPs estimate: 1.172039e+18
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 32,768
Total batch size 524,288 => gradient accumulation steps: 16
step 00000/02520 (0.00%) | loss: 10.398113 | lrm: 0.03 | dt: 24853.05ms | tok/sec: 21,095 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/02520 (0.04%) | loss: 10.385498 | lrm: 0.05 | dt: 8943.20ms | tok/sec: 58,624 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00002/02520 (0.08%) | loss: 10.363576 | lrm: 0.07 | dt: 8956.35ms | tok/sec: 58,538 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00003/02520 (0.12%) | loss: 10.331840 | lrm: 0.10 | dt: 8959.63ms | tok/sec: 58,516 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00004/02520 (0.16%) | loss: 10.285672 | lrm: 0.12 | dt: 8962.78ms | tok/sec: 58,496 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00005/02520 (0.20%) | loss: 10.209868 | lrm: 0.15 | dt: 8964.61ms | tok/sec: 58,484 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 6 | total time: 0.00m
step 00006/02520 (0.24%) | loss: 10.110358 | lrm: 0.17 | dt: 8960.65ms | tok/sec: 58,510 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 7 | total time: 0.00m
step 00007/02520 (0.28%) | loss: 9.956654 | lrm: 0.20 | dt: 8977.76ms | tok/sec: 58,398 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 8 | total time: 0.00m
step 00008/02520 (0.32%) | loss: 9.721529 | lrm: 0.23 | dt: 8977.64ms | tok/sec: 58,399 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 9 | total time: 0.00m
step 00009/02520 (0.36%) | loss: 9.439948 | lrm: 0.25 | dt: 8981.77ms | tok/sec: 58,372 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 11 | total time: 0.00m
step 00010/02520 (0.40%) | loss: 9.130311 | lrm: 0.28 | dt: 8981.90ms | tok/sec: 58,371 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 12 | total time: 0.00m
step 00011/02520 (0.44%) | loss: 8.837444 | lrm: 0.30 | dt: 8990.59ms | tok/sec: 58,315 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 13 | total time: 0.15m | eta: 376.0m
step 00012/02520 (0.48%) | loss: 8.594332 | lrm: 0.33 | dt: 8995.65ms | tok/sec: 58,282 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 14 | total time: 0.30m | eta: 375.9m
step 00013/02520 (0.52%) | loss: 8.352515 | lrm: 0.35 | dt: 8994.09ms | tok/sec: 58,292 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 15 | total time: 0.45m | eta: 375.8m
step 00014/02520 (0.56%) | loss: 8.142543 | lrm: 0.38 | dt: 8994.83ms | tok/sec: 58,287 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 16 | total time: 0.60m | eta: 375.6m
step 00015/02520 (0.60%) | loss: 7.948971 | lrm: 0.40 | dt: 8997.70ms | tok/sec: 58,269 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 17 | total time: 0.75m | eta: 375.5m
step 00016/02520 (0.63%) | loss: 7.762269 | lrm: 0.42 | dt: 9000.53ms | tok/sec: 58,250 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 18 | total time: 0.90m | eta: 375.4m
step 00017/02520 (0.67%) | loss: 7.610920 | lrm: 0.45 | dt: 8999.34ms | tok/sec: 58,258 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 19 | total time: 1.05m | eta: 375.3m
step 00018/02520 (0.71%) | loss: 7.456257 | lrm: 0.47 | dt: 9005.58ms | tok/sec: 58,218 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 20 | total time: 1.20m | eta: 375.2m
step 00019/02520 (0.75%) | loss: 7.321332 | lrm: 0.50 | dt: 9001.68ms | tok/sec: 58,243 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 21 | total time: 1.35m | eta: 375.1m
step 00020/02520 (0.79%) | loss: 7.192978 | lrm: 0.53 | dt: 9002.56ms | tok/sec: 58,237 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 22 | total time: 1.50m | eta: 374.9m
step 00021/02520 (0.83%) | loss: 7.069489 | lrm: 0.55 | dt: 9001.92ms | tok/sec: 58,241 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 23 | total time: 1.65m | eta: 374.8m
step 00022/02520 (0.87%) | loss: 6.961207 | lrm: 0.57 | dt: 9002.09ms | tok/sec: 58,240 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 24 | total time: 1.80m | eta: 374.7m
step 00023/02520 (0.91%) | loss: 6.857561 | lrm: 0.60 | dt: 9004.24ms | tok/sec: 58,226 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 25 | total time: 1.95m | eta: 374.5m
step 00024/02520 (0.95%) | loss: 6.764192 | lrm: 0.62 | dt: 9002.07ms | tok/sec: 58,240 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 27 | total time: 2.10m | eta: 374.4m
step 00025/02520 (0.99%) | loss: 6.685395 | lrm: 0.65 | dt: 9004.72ms | tok/sec: 58,223 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 28 | total time: 2.25m | eta: 374.2m
step 00026/02520 (1.03%) | loss: 6.603736 | lrm: 0.68 | dt: 9006.14ms | tok/sec: 58,214 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 29 | total time: 2.40m | eta: 374.1m
step 00027/02520 (1.07%) | loss: 6.520376 | lrm: 0.70 | dt: 9002.60ms | tok/sec: 58,237 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 30 | total time: 2.55m | eta: 374.0m
step 00028/02520 (1.11%) | loss: 6.459554 | lrm: 0.72 | dt: 9002.76ms | tok/sec: 58,236 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 31 | total time: 2.70m | eta: 373.8m
step 00029/02520 (1.15%) | loss: 6.412377 | lrm: 0.75 | dt: 9004.07ms | tok/sec: 58,227 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 32 | total time: 2.85m | eta: 373.7m
step 00030/02520 (1.19%) | loss: 6.354642 | lrm: 0.78 | dt: 9004.24ms | tok/sec: 58,226 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 33 | total time: 3.00m | eta: 373.5m
step 00031/02520 (1.23%) | loss: 6.308553 | lrm: 0.80 | dt: 9004.92ms | tok/sec: 58,222 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 34 | total time: 3.15m | eta: 373.4m
